PlayerID,Player,Team,G,GS,QS,CG,SHO,IP,W,L,H,HR,ER,BB,K,HLD,SV,BS,ERA,WHIP,K/9,BB/9,K/BB,HR/9
18808,Isaac Coffey,BOS,0,0,0,0,0,1,0,0,0.99,0,0.62,0.63,0.94,0,0,0,5.56,1.62,8.50,5.66,1.50,0.00
20736,Harrison Cohen,NYY,0,0,0,0,0,1,0,0,0.86,0,0.44,0.56,0.93,0,0,0,4.01,1.42,8.36,5.07,1.65,0.00
10510,Gerrit Cole,NYY,17,17,10,0,0,103,9,4,84,10,42,29,107,0,0,0,3.67,1.10,9.35,2.53,3.69,0.87
16913,Carson Coleman,NYY,0,0,0,0,0,1,0,0,0.89,0,0.46,0.36,0.93,0,0,0,4.10,1.25,8.37,3.24,2.58,0.00
15479,Dylan Coleman,NYY,0,0,0,0,0,1,0,0,0.91,0,0.58,0.7,0.98,0,0,0,5.24,1.61,8.84,6.33,1.40,0.00
20642,Dennis Colleran,KC,0,0,0,0,0,1,0,0,0.82,0,0.54,0.68,0.86,0,0,0,4.88,1.50,7.72,6.08,1.27,0.00
16158,Gavin Collyer,TEX,0,0,0,0,0,1,0,0,1.05,0,0.7,0.81,0.99,0,0,0,6.29,1.86,8.90,7.25,1.23,0.00
19945,Aaron Combs,PHI,0,0,0,0,0,1,0,0,1.12,0,0.69,0.51,0.92,0,0,0,6.23,1.63,8.31,4.57,1.82,0.00
19298,Luis Contreras,FA,0,0,0,0,0,1,0,0,0.89,0,0.54,0.58,0.94,0,0,0,4.83,1.47,8.42,5.26,1.60,0.00
17243,Efrain Contreras,FA,0,0,0,0,0,1,0,0,1.26,0,1.03,0.68,0.91,0,0,0,9.31,1.93,8.20,6.09,1.35,0.00
15584,Roansy Contreras,FA,0,0,0,0,0,1,0,0,0.99,0,0.53,0.43,0.8,0,0,0,4.81,1.42,7.16,3.86,1.85,0.00
19801,Alex Cook,TB,0,0,0,0,0,1,0,0,0.95,0,0.5,0.53,0.95,0,0,0,4.51,1.48,8.51,4.77,1.78,0.00
18827,Connor Cooke,TOR,0,0,0,0,0,1,0,0,1.02,0,0.64,0.62,1,0,0,0,5.80,1.64,8.96,5.56,1.61,0.00
19829,Patrick Copen,LAD,0,0,0,0,0,1,0,0,0.96,0,0.62,0.97,0.9,0,0,0,5.61,1.92,8.13,8.69,0.93,0.00
17405,Pierce Coppola,FA,0,0,0,0,0,1,0,0,0.93,0,0.47,0.73,1.03,0,0,0,4.28,1.65,9.23,6.53,1.41,0.00
11033,Patrick Corbin,FA,25,25,7,0,0,133,6,10,148,20,74,42,105,0,0,0,5.01,1.43,7.11,2.84,2.50,1.35
16119,Riley Cornelio,WSH,0,0,0,0,0,1,0,0,1.11,0,0.77,0.76,0.73,0,0,0,6.89,1.87,6.54,6.82,0.96,0.00
17147,Jose Corniell,TEX,26,3,1,0,0,42,1,3,36,5,20,15,35,0,0,0,4.29,1.21,7.50,3.21,2.33,1.07
20079,Alexander Cornielle,NYY,0,0,0,0,0,1,0,0,1.05,0,0.67,0.71,0.76,0,0,0,6.04,1.76,6.87,6.38,1.08,0.00
18511,Danis Correa,FA,0,0,0,0,0,1,0,0,0.94,0,0.57,0.57,0.94,0,0,0,5.09,1.51,8.50,5.09,1.67,0.00
14862,Seth Corry,FA,0,0,0,0,0,1,0,0,1.02,0,0.64,0.63,0.89,0,0,0,5.80,1.65,8.02,5.71,1.40,0.00
15285,Nestor Cortes,FA,11,11,3,0,0,58,3,3,56,13,32,23,53,0,0,0,4.97,1.36,8.22,3.57,2.30,2.02
17487,Chris Cortez,LAA,0,0,0,0,0,1,0,0,1.06,0,0.81,1.27,0.73,0,0,0,7.32,2.33,6.60,11.45,0.58,0.00
18266,Tom Cosgrove,HOU,0,0,0,0,0,1,0,0,0.96,0,0.55,0.48,0.95,0,0,0,4.91,1.44,8.55,4.35,1.97,0.00
18160,Ryan Costeiu,LAA,0,0,0,0,0,1,0,0,1.1,0,0.78,0.68,0.82,0,0,0,7.04,1.78,7.40,6.10,1.21,0.00
16861,Magdiel Cotto,PIT,0,0,0,0,0,1,0,0,1.04,0,0.64,0.66,0.86,0,0,0,5.78,1.70,7.77,5.98,1.30,0.00
13627,Danny Coulombe,BOS,50,0,0,0,0,50,2,3,39,5,18,16,46,9,2,3,3.24,1.10,8.28,2.88,2.88,0.90
18860,Isaiah Coupet,COL,0,0,0,0,0,1,0,0,1.1,0,0.76,0.52,0.95,0,0,0,6.83,1.62,8.51,4.64,1.83,0.00
19211,Josimar Cousin,FA,0,0,0,0,0,1,0,0,1.01,0,0.62,0.43,0.85,0,0,0,5.61,1.44,7.61,3.84,1.98,0.00
17535,Jake Cousins,FA,0,0,0,0,0,1,0,0,0.92,0,0.49,0.46,1.04,0,0,0,4.44,1.37,9.38,4.12,2.28,0.00
11442,Dylan Covey,FA,0,0,0,0,0,1,0,0,0.98,0,0.47,0.41,0.88,0,0,0,4.28,1.39,7.88,3.71,2.12,0.00
15679,Austin Cox,ATL,0,0,0,0,0,1,0,0,1.11,0,0.59,0.51,0.84,0,0,0,5.35,1.62,7.57,4.61,1.64,0.00
17981,Jackson Cox,COL,0,0,0,0,0,1,0,0,1.19,0,0.83,0.64,0.75,0,0,0,7.49,1.83,6.74,5.74,1.17,0.00
20385,Gabe Craig,PHI,0,0,0,0,0,1,0,0,0.88,0,0.45,0.4,0.95,0,0,0,4.05,1.28,8.55,3.60,2.37,0.00
19687,Hunter Cranton,ARI,0,0,0,0,0,1,0,0,0.92,0,0.46,0.41,0.97,0,0,0,4.16,1.34,8.72,3.73,2.33,0.00
17608,Kutter Crawford,BOS,43,8,4,0,0,85,3,5,70,14,40,23,85,0,0,0,4.24,1.09,9.00,2.44,3.70,1.48
12187,Kyle Crick,FA,0,0,0,0,0,1,0,0,0.91,0,0.46,0.44,0.97,0,0,0,4.18,1.35,8.76,3.92,2.23,0.00
14729,Nabil Crismatt,TEX,0,0,0,0,0,1,0,0,1.1,0,0.59,0.37,0.79,0,0,0,5.28,1.47,7.14,3.33,2.14,0.00
16777,Jeff Criswell,COL,19,0,0,0,0,20,1,1,17,3,8,8,19,0,0,0,3.60,1.25,8.55,3.60,2.38,1.35
17617,Cooper Criswell,SEA,39,8,1,0,0,74,1,1,75,10,33,24,54,0,0,0,4.01,1.34,6.57,2.92,2.25,1.22
16680,Garrett Crochet,BOS,29,29,19,1,1,180,14,8,144,20,62,46,219,0,0,0,3.10,1.06,10.95,2.30,4.76,1.00
16104,Matt Cronin,FA,0,0,0,0,0,1,0,0,0.88,0,0.4,0.48,0.92,0,0,0,3.59,1.36,8.30,4.33,1.92,0.00
19088,Declan Cronin,TEX,0,0,0,0,0,1,0,0,1.03,0,0.54,0.49,0.89,0,0,0,4.89,1.52,7.97,4.38,1.82,0.00
14797,Hans Crouse,BAL,0,0,0,0,0,1,0,0,0.92,0,0.5,0.49,1.07,0,0,0,4.54,1.41,9.62,4.40,2.19,0.00
17870,Coleman Crow,MIL,0,0,0,0,0,1,0,0,0.98,0,0.57,0.37,0.94,0,0,0,5.09,1.35,8.43,3.35,2.52,0.00
14806,Wil Crowe,PHI,0,0,0,0,0,1,0,0,1.14,0,0.74,0.57,0.83,0,0,0,6.63,1.71,7.44,5.13,1.45,0.00
18971,Wyatt Crowell,LAD,0,0,0,0,0,1,0,0,0.83,0,0.56,0.88,0.9,0,0,0,5.08,1.72,8.11,7.96,1.02,0.00
19266,Humberto Cruz,SD,0,0,0,0,0,1,0,0,1.18,0,1,0.62,0.83,0,0,0,9.00,1.80,7.48,5.54,1.35,0.00
18275,Jose Cruz,FA,0,0,0,0,0,1,0,0,0.88,0,0.73,0.93,1.05,0,0,0,6.56,1.80,9.43,8.35,1.13,0.00
18362,Steven Cruz,KC,41,0,0,0,0,42,2,2,33,5,17,15,35,5,0,2,3.64,1.14,7.50,3.21,2.33,1.07
10215,Fernando Cruz,NYY,61,0,0,0,0,60,3,5,48,7,28,26,76,24,3,1,4.20,1.23,11.40,3.90,2.92,1.05
16004,Yovanny Cruz,NYY,0,0,0,0,0,1,0,0,0.91,0,0.52,0.78,0.93,0,0,0,4.71,1.69,8.34,6.99,1.19,0.00
16792,Jesus Cruz,FA,0,0,0,0,0,1,0,0,1.18,0,0.64,0.62,0.87,0,0,0,5.80,1.80,7.80,5.60,1.39,0.00
16390,Omar Cruz,SD,0,0,0,0,0,1,0,0,1.01,0,0.66,0.72,0.94,0,0,0,5.93,1.73,8.42,6.51,1.29,0.00
20722,Stiven Cruz,FA,0,0,0,0,0,1,0,0,1.25,0,0.84,0.77,0.7,0,0,0,7.58,2.02,6.34,6.90,0.92,0.00
17911,Jose Cuas,KC,0,0,0,0,0,1,0,0,0.99,0,0.56,0.57,0.94,0,0,0,5.05,1.57,8.45,5.17,1.64,0.00
9262,Johnny Cueto,FA,0,0,0,0,0,1,0,0,1.09,0,0.62,0.31,0.76,0,0,0,5.61,1.41,6.81,2.81,2.43,0.00
19122,Candido Cuevas,NYM,0,0,0,0,0,1,0,0,1.03,0,0.7,0.73,0.93,0,0,0,6.30,1.75,8.33,6.53,1.28,0.00
20143,Michael Cuevas,FA,0,0,0,0,0,1,0,0,1.2,0,0.8,0.69,0.7,0,0,0,7.16,1.89,6.29,6.19,1.02,0.00
19025,C.J. Culpepper,MIN,0,0,0,0,0,1,0,0,1,0,0.52,0.56,0.81,0,0,0,4.67,1.56,7.32,5.02,1.46,0.00
19909,Ty Cummings,TB,0,0,0,0,0,1,0,0,1.18,0,0.61,0.53,0.69,0,0,0,5.48,1.71,6.25,4.79,1.31,0.00
19531,Bryce Cunningham,NYY,0,0,0,0,0,1,0,0,1,0,0.54,0.59,0.74,0,0,0,4.82,1.59,6.65,5.32,1.25,0.00
18279,Yoniel Curet,PHI,0,0,0,0,0,1,0,0,0.91,0,0.55,0.77,0.95,0,0,0,4.95,1.68,8.55,6.90,1.24,0.00
